 Population,Total area of land transferred squaremeters,Houseage,shiftinglevel,Total number of floors,building state,Building transfer total area squaremeters,Room,Hall,Bathroom,Compartment,management,Unit price square meters
6.91,90,41,0,2,3,82.72,4,3,2,1,0,75193
6.91,80.88,13,0,4,3,176.79,4,3,3,1,0,64936
6.91,143.19,36,0,2,3,145.9,5,2,2,1,0,68540
6.91,96.68,45,0,2,3,95.34,3,2,2,1,0,89994
6.91,67.15,45,0,2,3,97.02,3,2,2,1,0,82457
6.91,82,41,0,2,3,83.26,4,2,2,1,0,78069
6.91,85,40,0,2,3,92.26,3,2,2,1,0,40104
6.91,16.3,27,4,7,4,94.1,3,2,2,1,0,35600
6.91,140,41,0,1,3,62.26,6,2,3,1,0,134115
3.88,22.14,27,6,6,4,138.01,3,2,2,1,1,43475
3.88,94.67,45,0,2,3,107.1,4,2,1,1,0,74230
3.88,115.71,41,0,2,3,82.8,3,2,2,1,0,102657
3.88,31.92,26,2,5,2,119.04,4,2,2,1,1,46203
3.88,33.17,26,1,5,2,122.85,4,2,2,1,1,48840
3.88,31.92,26,1,5,4,118.33,3,2,2,1,1,52396
3.88,13.77,26,1,5,4,51.8,3,2,2,1,1,38610
3.88,28.17,26,5,5,2,103.76,2,2,1,1,1,45297
3.88,30.04,27,1,5,4,115.96,3,2,2,1,1,40531
3.88,148.89,45,0,1,3,69.63,3,2,1,1,0,114893
3.88,55.32,28,5,5,2,247.78,3,2,2,1,0,22601
3.88,55.32,28,2,5,2,245.17,3,2,2,1,0,21210
3.88,86.45,43,0,2,3,110.45,4,2,4,1,0,86917
3.88,86.42,46,0,3,3,234.57,7,2,3,1,0,55421
3.88,150.8,45,0,1,3,75.6,3,2,1,1,0,153439
3.88,156.49,44,0,1,3,75.6,3,2,1,1,0,152116
3.88,136.8,44,0,1,3,75.6,2,2,1,1,0,145503
3.88,15.8,26,6,8,4,116.54,2,2,2,1,1,37669
3.88,225.84,45,0,2,3,147.6,2,2,2,1,1,88076
3.88,93.89,45,0,2,3,73.8,3,2,2,1,0,81301
3.88,164.86,45,0,2,3,118.1,4,3,2,1,0,118967
3.88,116.56,46,0,1,3,70,3,2,1,1,0,64286
3.88,67.14,23,6,6,4,330.03,5,2,3,1,0,42057
3.88,23.89,30,5,5,2,74.94,3,2,2,1,0,40032
3.88,32.38,30,1,5,2,97.08,3,2,2,1,0,54388
3.88,23.89,31,4,5,2,75.1,3,2,2,1,0,46605
3.88,23.89,31,2,5,2,75.1,3,1,2,1,0,34621
3.88,23.89,31,2,5,2,75.1,3,2,2,1,0,49933
3.88,76.32,26,0,3,3,158.99,4,2,3,1,0,66042
3.88,61.38,46,0,2,3,76.63,4,2,4,1,0,120057
3.88,83.74,30,0,2,3,106.19,4,3,3,1,0,105471
3.88,18.58,27,7,8,4,119.66,3,2,2,1,1,47384
3.88,19.83,26,4,8,4,127.4,3,2,2,1,1,43564
3.88,19.83,27,3,8,4,140.84,3,2,2,1,1,41181
3.88,24.44,26,3,8,4,157.98,4,2,2,1,0,39245
3.88,21.26,24,7,7,4,119.88,3,2,2,1,1,51718
3.88,14.28,26,8,8,4,91.95,2,1,2,1,0,39152
3.88,15.92,25,4,7,4,84.74,3,2,1,1,1,50507
3.88,22.1,21,7,8,4,111.75,3,2,2,1,1,47248
3.88,16.73,25,3,10,4,127.15,3,2,2,1,1,42470
3.88,27.39,22,2,6,4,114.39,3,2,1,1,1,52452
3.88,19.3,27,2,8,4,114.85,3,2,2,1,1,42664
3.88,15.97,27,10,12,5,111.13,3,2,2,1,1,43193
3.88,70.54,45,0,2,3,111.03,7,4,5,1,0,90606
3.88,58.02,44,0,2,3,99.86,4,3,3,1,0,93932
3.88,73.01,25,0,4,3,146.85,5,2,3,1,0,51073
3.88,129.77,25,0,2,3,141.1,6,3,4,1,0,92133
3.88,13.5,25,7,7,4,84.96,2,2,1,1,1,47081
3.88,13.18,22,6,8,4,71.71,2,2,1,1,1,52712
3.88,19.06,26,4,7,4,118.26,2,2,2,1,1,46930
3.88,26.53,27,1,7,4,122.43,4,1,5,1,1,40023
3.88,17.92,27,6,7,4,119.83,3,2,2,1,1,37553
3.88,19.06,27,3,7,4,118.26,3,2,2,1,1,46085
3.88,15.33,24,1,8,4,90.52,3,2,2,1,1,56341
3.88,20.04,22,4,8,4,113.43,3,2,2,1,1,47166
3.88,165.75,15,0,4,3,177.96,5,2,3,1,0,78669
3.88,10.4,25,11,17,5,129.87,3,2,2,1,1,48895
3.88,11.56,25,14,25,5,155.11,3,2,2,1,1,45774
3.88,12.96,25,17,25,5,153.56,4,2,2,1,1,45455
3.88,11.21,25,10,25,5,139.87,3,2,2,1,1,46829
3.88,11.21,26,15,25,5,139.96,3,2,2,1,1,45013
3.88,11.21,26,18,25,5,144.29,3,2,2,1,1,34652
3.88,11.21,26,13,25,5,144.29,3,2,2,1,1,35761
3.88,17.99,26,7,15,5,141.76,3,2,2,1,0,55023
3.88,11.16,26,11,15,5,109.75,2,1,1,1,1,41454
3.88,11.16,26,11,15,5,109.75,3,2,1,1,1,45554
3.88,10.88,27,4,15,5,106.08,2,1,1,1,1,45245
3.88,6.66,25,12,17,5,72.64,2,2,1,1,1,48183
3.88,8.09,26,5,17,5,99.35,2,2,2,1,1,46704
3.88,9.32,25,16,17,5,107.41,3,2,2,1,1,48878
3.88,6.66,26,14,17,5,72.64,2,1,1,1,1,29598
3.88,11.63,26,10,17,5,140.59,4,2,2,1,1,46234
3.88,9.32,26,3,17,5,108.14,3,2,2,1,1,40688
3.88,6.66,26,4,17,5,72.64,2,1,1,1,1,47907
3.88,78,34,0,3,3,134.67,3,2,2,1,0,59404
3.88,16.31,24,9,13,5,108.49,2,2,2,1,1,44244
3.88,71,34,0,3,3,119.93,4,3,2,1,0,73376
3.88,68.73,45,0,2,3,88.4,3,2,2,1,0,67873
3.88,29.96,45,0,2,3,45.72,3,2,1,1,0,87489
3.88,31.82,45,0,2,3,52.12,3,2,2,1,0,105526
3.88,74.83,46,0,1,3,45.29,2,1,1,1,0,86112
3.88,16.37,28,8,12,5,91.11,3,1,1,1,1,41159
3.88,7.36,25,4,17,5,107.22,3,2,1,1,1,46633
3.88,8.76,25,12,17,5,89.77,2,1,1,1,1,48457
3.88,4.2,26,10,17,5,61.76,1,1,1,1,1,56347
3.88,2.45,26,7,17,5,30.55,1,1,1,1,1,78560
3.88,16.37,29,8,12,5,91.11,3,2,2,1,1,59818
3.88,13.76,25,2,16,5,147.91,4,2,2,1,1,41241
3.88,10.48,26,7,16,5,108.33,2,2,2,1,1,37847
3.88,11.79,26,4,16,5,122.53,3,2,2,1,1,40806
3.88,10.48,26,14,16,5,108.58,3,2,2,1,1,46970
3.88,10.48,26,7,16,5,108.33,2,2,2,1,1,44309
3.88,10.48,26,7,16,5,108.33,2,2,2,1,1,48001
3.88,104.8,22,0,4,3,182.07,6,3,4,1,0,78431
3.88,75.75,40,0,3,3,121.06,4,2,2,1,0,61540
3.88,110.04,45,0,1,3,50.6,2,1,1,1,0,128458
3.88,83.92,41,0,2,3,63.48,5,2,2,1,0,86641
3.88,15.87,21,11,12,5,154.02,3,2,2,1,1,45319
3.88,14.75,21,6,12,5,143.57,3,2,2,1,1,45274
3.88,18.17,20,6,8,4,140.8,3,2,2,1,1,51847
3.88,30.06,23,5,5,2,111.68,3,2,3,1,1,42085
3.88,30.57,24,1,5,4,122.99,5,2,2,1,1,56102
3.88,30.57,24,4,5,2,113.24,3,2,2,1,1,41505
3.88,30.41,23,4,5,2,122.89,2,2,2,1,1,39710
3.88,14.73,26,5,8,4,97.06,3,2,2,1,1,55636
3.88,8.76,27,8,8,4,58.21,3,2,2,1,1,36076
3.88,19.23,26,7,8,4,123.43,3,2,2,1,1,40104
3.88,95.29,45,0,2,3,85.86,2,2,2,1,0,69881
3.88,81.75,30,0,2,3,95.9,3,2,2,1,0,63087
3.88,18.87,26,2,6,4,97.41,3,2,2,1,1,38497
3.88,108.55,37,0,2,3,116.3,5,2,2,1,0,61909
3.88,19.34,23,8,8,4,122.8,3,2,2,1,1,50489
3.88,23.06,26,6,7,4,119.28,2,2,2,1,1,43595
3.88,9.57,25,4,5,2,35.51,1,0,1,1,0,56322
3.88,9.43,25,2,5,1,34.93,1,1,1,1,1,49241
3.88,19.95,26,2,7,4,101.96,3,2,2,1,1,43939
3.88,19.95,27,2,7,4,101.96,3,2,2,1,1,54923
3.88,18.6,25,2,7,4,105.73,3,2,1,1,1,44453
3.88,71.1,24,0,4,3,195.59,5,2,4,1,0,59308
3.88,19.6,23,5,5,2,121.44,3,2,2,1,1,36232
3.88,19.6,23,3,5,2,121.44,3,2,2,1,1,39526
3.88,25.68,25,2,7,4,122.28,3,2,2,1,1,49068
3.88,19.6,23,3,5,2,121.44,3,2,2,1,0,47760
3.88,181.64,14,0,4,3,350.02,4,2,5,1,0,65711
3.88,20.17,21,6,9,4,118.17,3,2,2,1,1,45274
3.88,21.01,24,3,7,4,114.29,2,2,2,1,0,46373
3.88,21.01,25,3,7,4,114.29,2,2,2,1,1,49873
3.88,15.06,18,4,14,5,134.13,4,2,2,1,1,50451
3.88,14.5,19,13,14,5,131.51,4,2,2,1,1,46384
3.88,14.5,19,13,14,5,131.51,4,2,2,1,1,50034
3.88,14.09,22,4,8,4,94.29,2,1,1,1,1,49846
3.88,71.22,26,0,5,3,211.11,6,2,5,1,0,62527
3.88,13.27,25,6,7,4,74.2,2,1,1,1,1,56604
3.88,16.31,25,6,7,4,91.1,3,2,1,1,1,45664
3.88,12.99,25,12,14,5,129.35,3,2,1,1,1,42520
3.88,20.91,26,8,8,4,115.54,3,2,1,1,1,47170
3.88,81.76,23,0,3,3,141.67,6,3,3,1,0,70587
3.88,16.02,24,6,13,5,125.39,3,2,2,1,1,47851
3.88,15.05,25,13,13,5,118.89,3,2,2,1,1,53495
3.88,13.92,25,4,14,5,130.16,3,2,2,1,1,48402
3.88,7.15,18,7,14,5,57.53,2,2,1,1,1,54754
3.88,18.1,24,3,16,5,188.13,3,2,2,1,1,45182
3.88,20.63,23,4,13,5,177.25,5,2,3,1,1,50099
3.88,15.86,24,9,14,5,127.92,3,2,2,1,1,45341
3.88,9.39,21,6,13,5,111.85,3,2,2,1,1,51267
3.88,10.73,21,11,13,5,125.24,3,2,2,1,1,49505
3.88,11.9,25,8,10,4,85.1,2,2,2,1,1,51116
3.88,15.64,25,9,10,4,112.35,3,2,2,1,1,50289
3.88,13.1,27,13,13,5,115.21,2,2,2,1,1,47739
3.88,15.3,26,7,10,4,113.9,3,2,2,1,0,52678
3.88,13.51,25,4,10,4,101.43,3,2,2,1,1,52253
3.88,37.59,29,3,5,4,109.57,2,2,2,1,0,38332
3.88,10.7,25,10,13,5,107.15,3,2,2,1,1,43397
3.88,18.82,27,12,12,5,138.54,2,2,2,1,1,50527
3.88,22.53,24,3,8,4,138.84,3,2,2,1,1,31547
3.88,35.61,38,2,4,2,89.15,3,2,2,1,0,39260
3.88,17,28,3,7,4,107.21,3,2,2,1,1,41041
3.88,92.76,43,0,3,3,193.05,4,3,3,1,0,67340
3.88,10.08,41,4,6,4,54.43,2,2,1,1,0,51442
3.88,90.85,44,0,2,3,108,2,2,2,1,0,74074
3.88,19.12,27,4,6,4,116.22,3,2,2,1,1,36569
3.88,20.02,24,4,10,4,116.17,3,2,2,1,1,47344
3.88,24.81,19,6,7,4,133.11,3,2,2,1,1,47776
3.88,161.02,32,0,3,3,152.25,6,2,4,1,0,96880
3.88,83.86,31,0,3,3,169.6,10,2,11,1,0,61910
3.88,121.2,42,0,2,3,139.14,6,3,2,1,0,86244
3.88,17.15,25,10,10,4,105.14,3,2,1,1,1,42002
3.88,19.31,24,9,11,5,150.45,3,2,2,1,1,44533
3.88,23.97,24,3,11,5,169.62,3,2,2,1,1,34194
3.88,12.18,26,6,6,4,62.65,2,1,1,1,1,42298
3.88,21.27,27,4,10,4,109.29,3,2,2,1,1,43462
3.88,23.4,23,2,7,4,129.4,3,2,2,1,1,52009
3.88,22.85,26,4,10,4,135.52,3,2,2,1,1,47226
3.88,19.91,27,4,10,4,109.43,3,2,2,1,1,47519
3.88,15.98,24,7,11,5,138.97,3,2,2,1,1,44251
3.88,14.65,24,7,11,5,129.44,2,2,2,1,1,50216
3.88,23.08,26,7,10,4,135.13,3,2,2,1,1,42922
3.88,23.08,27,8,10,4,118.67,3,2,2,1,1,43398
3.88,17.84,24,11,14,5,117.85,3,2,2,1,1,57361
3.88,17.84,25,5,14,5,110.97,3,2,2,1,1,55871
3.88,21.83,25,9,13,5,133.99,3,2,2,1,1,52243
3.88,93.9,25,0,4,3,174.41,5,2,3,1,0,78665
3.88,16.87,26,8,12,5,106.05,4,2,2,1,1,50731
3.88,27.46,28,5,12,5,163.01,3,2,2,1,1,42942
3.88,34.85,28,3,12,5,218.76,3,2,2,1,1,40227
3.88,27.99,29,10,12,5,164.08,4,2,2,1,1,45709
3.88,9.46,26,5,17,5,121.37,3,2,2,1,1,51907
3.88,9.07,26,12,17,5,106.82,3,2,2,1,1,46808
3.88,11.03,26,7,17,5,133.32,4,2,2,1,1,47705
3.88,17.76,26,11,12,5,111.07,3,2,2,1,1,49518
3.88,62.28,27,6,6,4,329.12,10,3,7,1,1,37980
3.88,27.42,27,3,6,4,144.47,4,2,2,1,1,41946
3.88,27.42,28,3,6,4,144.47,3,2,2,1,1,48453
3.88,21.94,27,3,6,4,115.67,3,2,2,1,1,40201
3.88,21.94,28,3,6,4,115.67,3,2,2,1,0,45388
3.88,27.03,23,8,10,4,141.35,4,2,2,1,1,44570
3.88,25.05,24,2,10,4,125.19,3,2,2,1,0,50164
3.88,27.03,24,10,10,4,141.35,3,2,2,1,1,44924
3.88,21.1,24,5,10,4,109.55,3,2,2,1,1,55865
3.88,21.1,24,4,10,4,109.55,3,2,2,1,1,55865
3.88,27.03,24,1,10,4,130.29,3,2,2,1,1,55875
3.88,25.71,24,5,10,4,129.99,3,2,2,1,1,56004
3.88,25.71,24,4,10,4,129.99,3,2,2,1,1,56004
3.88,24.39,24,5,10,4,124.74,3,2,2,1,1,50184
3.88,27.03,23,5,10,4,138.15,4,2,2,1,0,49584
3.88,22.42,24,2,10,4,116.25,3,2,2,1,1,41806
3.88,26.69,27,5,8,4,158.92,3,2,2,1,1,42789
3.88,25.66,27,2,8,4,149.16,3,2,2,1,1,38080
3.88,71.99,37,0,3,3,136.45,7,2,3,1,0,55698
3.88,19.97,37,1,3,2,54.09,2,2,1,1,0,55463
3.88,13.39,29,5,5,2,48.52,2,1,1,1,0,57708
3.88,59.06,29,0,3,3,100.02,2,2,3,1,0,82983
3.88,32.27,24,7,7,4,164.37,4,1,2,1,1,48062
3.88,25.07,24,4,7,4,133.43,3,2,2,1,1,46391
3.88,20.76,24,3,7,4,107.27,3,2,1,1,1,42882
3.88,81.2,25,0,4,3,203.66,5,3,3,1,0,46450
3.88,87.12,41,0,2,3,86.3,4,3,2,1,0,101970
3.88,92.29,28,0,4,3,203.91,4,2,3,1,0,46589
3.88,18.5,27,1,7,4,85.59,3,2,2,1,1,50006
3.88,17.36,26,7,10,4,115.7,3,2,2,1,1,56180
3.88,17.97,26,4,10,4,120.04,3,2,2,1,1,41653
3.88,17.26,21,3,9,4,114.62,3,2,2,1,1,54092
3.88,17.26,22,3,9,4,114.62,3,2,2,1,1,53045
3.88,17.26,22,2,9,4,114.46,3,2,2,1,1,47178
3.88,22.84,22,6,8,4,127.05,3,2,2,1,0,46045
3.88,15.32,22,3,9,4,88.64,3,2,2,1,1,39486
3.88,49.57,35,2,4,2,112.44,2,2,2,1,0,42689
3.88,24.02,26,5,7,4,132.72,3,2,2,1,1,42948
3.88,19.53,26,3,7,4,131.54,3,2,2,1,1,53824
3.88,15.28,25,12,12,5,160.12,4,2,2,1,1,43093
3.88,11.79,25,5,12,5,127.67,3,2,2,1,1,51696
3.88,19.13,24,4,8,4,127.28,3,2,2,1,1,53426
3.88,15.84,24,4,9,4,111.48,3,2,1,1,1,45748
3.88,24.73,24,3,9,4,161.54,4,2,2,1,1,44571
3.88,16.03,24,1,9,4,112.88,3,2,2,1,1,54040
3.88,13.69,25,3,8,4,79.59,2,2,1,1,0,46740
3.88,19.32,25,3,8,4,139.09,2,2,2,1,1,35948
3.88,12.61,26,8,13,5,112.1,3,2,2,1,1,48082
3.88,137.07,46,0,1,3,75.6,2,1,1,1,0,155291
3.88,20.8,28,3,10,4,125.05,3,2,2,1,1,46378
3.88,20.8,28,3,10,4,125.05,3,2,2,1,1,49576
3.88,11.83,25,6,13,5,96.3,2,1,1,1,1,47664
3.88,10.62,20,4,12,5,99.48,2,2,1,1,1,50261
3.88,13.2,21,5,12,5,122.07,4,2,2,1,1,48333
3.88,10.62,21,9,12,5,99.48,2,2,1,1,1,42220
1.13,103.49,32,0,2,3,133.35,4,2,3,1,0,51594
1.13,108.95,19,0,3,3,202.94,6,2,3,1,0,14783
1.13,91.03,32,0,2,3,124.12,3,2,2,1,0,30616
1.13,118.73,31,0,2,3,157.04,4,3,2,1,0,52853
1.13,25.16,26,8,8,4,152.46,3,2,2,1,0,22957
1.13,114.46,40,0,2,3,196,3,2,2,1,0,20561
1.13,88.03,39,0,2,3,116.56,3,2,2,1,0,12869
1.13,134.03,33,0,3,3,193.18,3,2,2,1,0,15530
4.06,17.81,41,6,6,4,53.93,2,2,1,1,0,31151
4.06,84,45,0,4,3,219.62,7,2,4,1,0,52363
4.06,8.02,24,12,19,5,97.41,3,2,1,1,1,42603
4.06,8.61,24,8,19,5,107.75,3,2,2,1,1,42695
4.06,8.25,24,17,19,5,102.35,3,2,2,1,1,46898
4.06,8.67,24,8,19,5,105.59,3,2,2,1,1,49436
4.06,8.68,25,6,19,5,108.65,3,2,2,1,1,47860
4.06,6.96,24,9,19,5,85.65,2,1,1,1,1,51372
4.06,8.67,25,14,19,5,105.59,3,2,1,1,1,44038
4.06,12.64,25,19,19,5,154.52,3,2,2,1,1,48537
4.06,8.58,25,15,19,5,107.51,2,2,2,1,1,45577
4.06,8.61,25,8,19,5,107.75,3,2,2,1,1,56154
4.06,8.59,25,19,19,5,104.67,3,1,2,1,1,47769
4.06,2.41,30,9,12,1,24.15,1,1,1,1,1,39752
4.06,7.59,25,18,19,5,92.28,3,2,1,1,1,53966
4.06,2.61,24,18,19,1,34.18,1,1,1,1,1,43885
4.06,2.73,24,17,19,1,41.98,1,1,1,1,1,47165
4.06,2.73,24,17,19,1,41.98,1,0,1,1,1,54312
4.06,2.73,24,10,19,1,35.29,1,1,1,1,1,45339
4.06,2.72,24,7,19,1,35.48,1,1,1,1,1,47351
4.06,2.04,24,5,19,1,26.41,1,1,1,1,1,39000
4.06,2.73,24,11,19,1,41.98,1,0,1,1,1,48833
4.06,2.73,24,10,19,1,35.29,1,0,1,1,1,46755
4.06,2.73,24,15,19,1,41.98,1,0,1,1,1,50977
4.06,2.01,24,8,19,1,26.14,1,0,1,1,1,37490
4.06,5.09,24,11,19,5,66.73,2,1,1,1,1,44358
4.06,2.89,24,10,19,1,37.86,1,1,1,1,1,49657
4.06,2.46,24,6,19,5,32.03,1,1,1,1,1,53075
4.06,2.17,24,18,19,1,28.81,1,1,1,1,1,36446
4.06,2.61,24,11,19,1,40.86,1,1,1,1,1,49437
4.06,2.01,24,8,19,1,26.14,1,0,1,1,1,45907
4.06,2.72,24,3,19,1,35.95,1,1,1,1,1,48679
4.06,1.9,24,19,19,1,24.93,1,1,1,1,1,40915
4.06,2.17,24,18,19,1,26.14,1,0,1,1,1,45907
4.06,2.61,24,3,19,1,34.18,1,1,1,1,1,37449
4.06,2.25,24,8,19,1,29.09,1,1,1,1,1,49502
4.06,2.73,24,4,19,1,35.29,1,1,1,1,1,42505
4.06,2.75,24,17,19,1,35.55,1,1,1,1,0,49226
4.06,2.77,24,12,19,1,36.11,1,1,1,1,0,49294
4.06,2.17,25,11,19,1,28.81,0,0,0,0,1,60743
4.06,2.25,25,10,19,1,29.09,1,1,1,1,0,51564
4.06,1.81,25,16,19,1,23.74,1,1,1,1,1,38753
4.06,2.35,25,17,19,1,30.81,1,1,1,1,0,56800
4.06,5,25,4,19,5,64.64,2,0,2,1,1,37129
4.06,2.46,25,15,19,1,32.03,1,1,1,1,1,53075
4.06,5.38,25,12,19,5,57.9,2,1,1,1,1,53541
4.06,2.01,25,9,19,1,26.14,1,1,1,1,1,37490
4.06,2.73,25,12,19,1,35.29,1,1,1,1,1,43922
4.06,8.21,25,8,19,5,102.67,3,2,2,1,1,47336
4.06,2.01,25,9,19,1,26.14,1,1,1,1,1,45524
4.06,2.77,25,10,19,1,36.11,0,0,0,0,1,52063
4.06,2.81,25,13,19,5,36.83,1,0,1,1,1,44800
4.06,2.72,25,4,19,1,35.48,1,0,1,1,1,41714
4.06,5.49,25,12,19,5,72.06,2,1,1,1,1,49403
4.06,5.52,25,7,19,5,69.69,2,1,1,1,1,51657
4.06,2.04,25,4,19,1,26.41,1,1,1,1,1,45437
4.06,2.35,25,10,19,1,30.81,1,1,1,1,1,50308
4.06,4.69,25,17,19,1,60.57,1,1,1,1,1,52831
4.06,5.49,25,15,19,5,81.18,1,1,1,1,1,45947
4.06,2.75,25,10,19,1,35.55,1,0,1,1,1,34318
4.06,5.09,25,11,19,1,66.73,1,1,1,1,1,61442
4.06,2.61,25,11,19,1,34.18,1,0,1,1,1,41545
4.06,1.9,25,10,19,1,24.93,1,1,1,1,1,46129
4.06,2.78,25,18,19,5,42.6,1,0,1,1,1,55164
4.06,3.6,25,8,19,1,45.23,1,1,1,1,1,43113
4.06,2.76,25,7,19,1,36.29,1,1,1,1,1,42436
4.06,2.72,25,4,19,1,35.48,1,0,1,1,1,49324
4.06,2.61,25,16,19,1,34.18,1,1,1,1,1,52662
4.06,2.25,25,16,19,1,29.09,1,0,1,1,1,13338
4.06,2.78,25,5,19,1,35.92,1,0,1,1,1,52339
4.06,2.61,25,11,19,1,40.86,1,0,1,1,1,52374
4.06,2.49,25,13,19,1,32.67,1,1,1,1,1,42241
4.06,2.04,25,13,19,5,26.67,1,1,1,1,1,45744
4.06,2.04,25,4,19,1,26.41,1,1,1,1,1,50360
4.06,15.18,28,7,7,4,102.73,2,2,2,1,1,56945
4.06,18.1,34,3,5,2,61.57,2,1,1,1,0,45477
4.06,14.65,21,11,14,5,132.6,3,2,2,1,1,69005
4.06,27.63,21,8,14,5,252.77,4,2,2,1,1,55386
4.06,17.79,22,14,14,5,159.1,3,2,2,1,1,66939
4.06,21.14,22,4,14,5,189.41,4,2,2,1,1,64938
4.06,17.05,28,3,7,4,95.55,2,2,1,1,1,61748
4.06,25.86,28,4,7,4,141.47,4,2,2,1,1,51813
4.06,23.63,28,4,7,4,129.89,3,2,2,1,1,54508
4.06,17.05,29,5,7,4,95.55,2,2,1,1,1,55468
4.06,23.03,26,4,8,4,197.8,3,2,2,1,1,52477
4.06,24.23,27,4,10,4,194.17,4,2,2,1,1,42231
4.06,14.98,27,12,13,5,173.46,4,2,2,1,1,54191
4.06,85,48,0,1,3,49.73,2,1,1,1,0,227227
4.06,59,48,0,2,3,67.5,3,2,2,1,0,42593
4.06,72,47,0,1,3,49.73,2,1,1,1,0,233260
4.06,7.56,31,4,14,5,62.51,3,2,2,1,1,40000
4.06,25.06,30,7,7,4,135.99,5,2,4,1,1,80888
4.06,14.49,21,6,7,4,78.76,2,2,1,1,1,66023
4.06,76,33,0,2,3,105.03,4,2,2,1,0,142816
4.06,18.85,22,4,8,4,106.61,3,2,2,1,0,59563
4.06,14.27,22,6,8,4,75.61,3,2,2,1,1,69832
4.06,23.98,23,7,7,4,158.33,3,2,2,1,1,12632
4.06,11.44,25,8,13,5,106.83,2,2,1,1,1,63278
4.06,16.4,26,5,13,5,153.98,3,2,2,1,1,64943
4.06,25.11,31,4,7,4,140.37,3,2,2,1,1,55425
4.06,4.2,25,4,12,1,33.94,1,1,1,1,1,53035
4.06,4.53,25,8,12,5,36.95,1,0,1,1,1,51421
4.06,4.61,26,4,12,5,51.87,1,1,1,1,1,72296
4.06,4.12,26,11,12,1,33.41,1,1,1,1,1,61359
4.06,4.61,26,3,12,1,37.53,1,0,1,1,1,53291
4.06,7.65,26,4,12,5,62.51,2,1,1,1,1,64950
4.06,4.2,26,4,12,5,33.94,1,0,1,1,1,76606
4.06,4.53,26,10,12,5,36.6,1,1,1,1,1,66393
4.06,4.03,26,6,12,1,32.23,1,1,1,1,1,62985
4.06,16.72,29,12,12,5,194.65,4,2,2,1,1,52915
4.06,15.3,25,1,8,4,111.07,3,2,2,1,1,61943
4.06,15.3,26,3,8,4,115.98,2,1,2,1,1,60355
4.06,22.54,27,6,8,4,145.18,3,2,2,1,1,64058
4.06,22.34,24,16,17,5,192.91,3,2,2,1,1,78275
4.06,52.26,41,3,4,2,116.1,5,0,5,1,0,73213
4.06,20.06,35,4,5,2,76.86,3,2,2,1,0,67005
4.06,24.7,33,2,5,2,81.39,3,2,2,1,0,57747
4.06,97,43,0,2,3,110.87,3,2,2,1,0,86588
4.06,9,45,1,4,2,18.44,3,2,1,1,0,56941
4.06,9,45,1,4,2,18.44,3,2,1,1,0,56941
4.06,34.68,39,4,5,2,139.96,3,2,2,1,1,44656
4.06,22.5,46,4,4,2,78.08,3,1,1,1,0,46324
4.06,24.21,39,2,4,2,57.4,3,2,2,1,0,73171
4.06,25,41,5,5,2,110.29,2,1,1,1,0,44428
4.06,27.81,26,4,7,4,165.05,3,2,2,1,1,51378
4.06,23.4,41,4,5,2,70.78,3,2,1,1,0,51427
4.06,86,48,0,2,3,106.45,3,3,3,1,0,159699
4.06,27,39,3,5,2,80.07,3,2,1,1,0,63694
4.06,17.44,20,8,9,4,151.01,3,2,2,1,1,54629
4.06,17.44,20,8,9,4,151.01,3,2,2,1,1,64097
4.06,26.62,28,4,14,5,165.54,4,2,2,1,1,51951
4.06,84,49,0,2,3,126.68,3,2,2,1,0,126302
4.06,10.94,28,5,7,4,71.79,2,1,1,1,1,51400
4.06,13.91,29,5,13,5,157.88,4,2,2,1,1,58905
4.06,13.91,29,4,13,5,165.43,3,2,2,1,1,65280
4.06,19.67,27,3,7,4,118.91,3,2,1,1,1,56766
4.06,20.46,30,9,9,4,138.15,3,2,2,1,1,54289
4.06,94,34,0,2,3,136.08,6,1,3,1,0,36402
4.06,4.84,22,4,9,1,32.1,1,1,1,1,1,61682
4.06,16.51,26,7,9,4,119.58,3,2,1,1,1,63556
4.06,4.84,23,2,9,1,32.29,0,0,0,0,1,54196
4.06,5.05,23,2,9,1,33.07,1,1,1,1,1,51104
4.06,10.74,23,3,9,1,72.02,1,1,1,1,1,46237
4.06,5.27,23,9,9,4,35.57,1,0,1,1,1,59039
4.06,10.53,23,7,9,4,70.94,1,0,1,1,1,47223
4.06,66,47,0,2,3,88.38,6,3,3,1,0,113148
4.06,20.91,26,4,7,4,115.41,3,2,2,1,1,59787
4.06,72,34,0,2,3,122.44,5,2,3,1,0,80039
4.06,11.49,40,3,5,2,39.89,2,1,1,1,0,45124
4.06,12.02,40,4,5,2,46.25,2,1,1,1,0,34595
4.06,12.02,39,3,5,2,46.06,1,1,1,1,0,49935
4.06,12.02,40,3,5,2,46.06,2,1,1,1,0,58619
4.06,87,49,0,2,3,81,3,2,2,1,0,164198
4.06,16.91,21,4,13,5,169.27,4,2,2,1,1,70897
4.06,94.74,31,0,3,3,208.03,5,2,5,1,1,90372
4.06,58,52,0,2,3,107.28,3,2,2,1,0,172446
4.06,74,47,0,2,3,93.6,4,2,2,1,0,213675
4.06,26.4,48,2,2,2,43.84,2,1,1,1,1,77555
4.06,10.59,20,3,9,4,80.85,2,2,1,1,1,64935
4.06,54,50,0,2,3,54,3,2,1,1,0,165741
4.06,10.76,19,2,29,5,213.86,4,2,2,1,1,49681
